,genre_ids,ids,popularity,release_date,release_year,title,vote_average,genre,url poster1,filename,primary_color,rgb
392,28,21294,1.12905,1981-12-11,1981,The Amateur,5.0,action,http://image.tmdb.org/t/p/w500/bNACJMcVmqJ4I72kSai60KFhRwa.jpg,21294_1.jpg,dimgray,"(107, 104, 87)"
393,28,22021,1.317574,1973-06-13,1973,Coffy,7.3,action,http://image.tmdb.org/t/p/w500/6WpBxJ06DqEtjJtnYarsPfxpWYg.jpg,22021_1.jpg,wheat,"(228, 207, 191)"
394,18,22021,1.288377,1973-06-13,1973,Coffy,7.3,drama,http://image.tmdb.org/t/p/w500/6WpBxJ06DqEtjJtnYarsPfxpWYg.jpg,22021_1.jpg,wheat,"(228, 207, 191)"
395,28,287415,1.182559,2014-10-17,2014,Free Fall,4.6,action,http://image.tmdb.org/t/p/w500/hv7oVEjQ3y4oMG4fn51JY0mlQIe.jpg,287415_1.jpg,black,"(29, 34, 37)"
396,28,264185,1.002339,2012-05-10,2012,Hattrick,0.0,action,http://image.tmdb.org/t/p/w500/rhKqadtIalLnVCDgNEv1DK8deaX.jpg,264185_1.jpg,palegoldenrod,"(228, 208, 157)"
397,28,66744,1.0048629999999998,2006-12-15,2006,Garo Special: Demon Beast of the Midnight Sun,0.0,action,http://image.tmdb.org/t/p/w500/ewPa4IssLRhwT3wGwBUsbrTyjOw.jpg,66744_1.jpg,silver,"(203, 200, 199)"
398,28,102047,1.001977,2010-01-08,2010,Flooding With Love For the Kid,5.0,action,http://image.tmdb.org/t/p/w500/mCQ8B98Vs5vkqp6MiF3wYLjdhtf.jpg,102047_1.jpg,darkslategray,"(47, 55, 53)"
399,28,24331,1.079059,1991-06-28,1991,Scanners II: The New Order,4.7,action,http://image.tmdb.org/t/p/w500/tp9OVrgTKPkHk165SjLyfwSbnJb.jpg,24331_1.jpg,peru,"(218, 125, 87)"
400,28,117091,1.001135,2010-09-03,2010,Gaayam 2,0.0,action,http://image.tmdb.org/t/p/w500/kqW8gI9VaZ5mtB4dbrJznp2GLhb.jpg,117091_1.jpg,rosybrown,"(193, 125, 117)"
401,28,157477,1.00033,1964-06-01,1964,Hide and Seek,6.0,action,http://image.tmdb.org/t/p/w500/qMFfrPHr7xfkf7zFGs6tfbzDIau.jpg,157477_1.jpg,darkslategray,"(43, 41, 42)"
402,28,213015,1.152276,2013-08-15,2013,Unbeatable,6.7,action,http://image.tmdb.org/t/p/w500/tK9BMigMgxqVg8a0vRneGCzxaBl.jpg,213015_1.jpg,black,"(33, 25, 14)"
403,28,246662,1.001541,2013-03-20,2013,Kid's Police,0.0,action,http://image.tmdb.org/t/p/w500/nBSsPI8jHLcOc6bHsAJDuUk4qKb.jpg,246662_1.jpg,black,"(33, 14, 11)"
404,28,423627,2.151543,2016-12-09,2016,Contract to Kill,5.0,action,http://image.tmdb.org/t/p/w500/uC10Ozs0vqwwl6UldJDVQSVe7ZC.jpg,423627_1.jpg,black,"(35, 28, 28)"
405,28,58718,1.35307,2010-11-11,2010,Siren,4.0,action,http://image.tmdb.org/t/p/w500/iooXwLDizpIwg03bklUsu3zQYwo.jpg,58718_1.jpg,darkslategray,"(60, 57, 60)"
406,28,29039,1.132306,1974-03-13,1974,The Arena,6.0,action,http://image.tmdb.org/t/p/w500/7oEjctKrWG9mQoLdT5DlVq0C13p.jpg,29039_1.jpg,lightpink,"(234, 188, 178)"
407,28,50127,1.666457,2007-01-01,2007,Fallen: The Journey,7.3,action,http://image.tmdb.org/t/p/w500/o8Vn4dLJUQdGfgmk5TvsEouGkOu.jpg,50127_1.jpg,sandybrown,"(234, 195, 103)"
408,28,300893,1.002379,2014-03-29,2014,Team Batista the Movie: The Portrait of Kerberos,0.0,action,http://image.tmdb.org/t/p/w500/8JMgGrqqPdlTZzeNG5waGDOcbju.jpg,300893_1.jpg,black,"(15, 19, 23)"
409,28,29006,1.000981,2003-09-05,2003,Two Tough Guys,4.0,action,http://image.tmdb.org/t/p/w500/uoSi3fFZJBwXOETL0TXJmDmDMFh.jpg,29006_1.jpg,lightgrey,"(211, 201, 199)"
410,28,116675,1.031832,2006-11-27,2006,Legacy of Fear,5.5,action,http://image.tmdb.org/t/p/w500/f7BthZHf4B54lqKhkRtwxNxDlzy.jpg,116675_1.jpg,darksalmon,"(216, 155, 131)"
411,28,199715,1.005223,1976-07-09,1976,A Small Town in Texas,5.7,action,http://image.tmdb.org/t/p/w500/8uxI98ArZKwXoWMl3AW40I9Wykr.jpg,199715_1.jpg,tan,"(214, 185, 138)"
412,28,42617,1.117338,1969-12-21,1969,Burn!,6.2,action,http://image.tmdb.org/t/p/w500/8iUH2CjjDCeIULuRwuvjWcupVPr.jpg,42617_1.jpg,peru,"(194, 129, 74)"
413,28,82384,1.000246,2000-08-20,2000,High Noon,0.0,action,http://image.tmdb.org/t/p/w500/46IIjGAmRkMVqIQudx5c5Q4sIN8.jpg,82384_1.jpg,black,"(45, 22, 18)"
414,28,400872,1.003576,2015-07-07,2015,Rapid Vengeance,0.0,action,http://image.tmdb.org/t/p/w500/uDGWSlY9wuy1u0mcAbyVKh5SHM.jpg,400872_1.jpg,dimgray,"(96, 92, 84)"
415,28,30941,1.046895,1971-06-17,1971,The Anderson Tapes,6.4,action,http://image.tmdb.org/t/p/w500/gyjLvgi9wNfpwWvF3CYRReIgqCJ.jpg,30941_1.jpg,darkkhaki,"(181, 148, 107)"
416,28,432533,1.000623,1991-10-29,1991,Total Exposure,0.0,action,http://image.tmdb.org/t/p/w500/leNWy5BOqSf8DyFtvkkYMFA6qcw.jpg,432533_1.jpg,black,"(27, 25, 34)"
417,28,12589,1.452841,2001-12-21,2001,Jimmy Neutron: Boy Genius,5.5,action,http://image.tmdb.org/t/p/w500/l8p1fcUaqGJJMvPFtnXC2Uz079f.jpg,12589_1.jpg,darkslategray,"(37, 62, 54)"
418,28,16269,1.427663,1989-12-14,1989,God of Gamblers,6.5,action,http://image.tmdb.org/t/p/w500/1YW7f8eRtpNJ43iMINvhn78KPg.jpg,16269_1.jpg,darksalmon,"(211, 141, 128)"
419,28,19504,1.065111,2005-12-09,2005,Death Trance,6.0,action,http://image.tmdb.org/t/p/w500/vR3xktixaCCzKgJ6ZLXrCUlnD74.jpg,19504_1.jpg,darkslategray,"(71, 63, 77)"
420,28,14756,2.3705830000000003,2008-12-12,2008,Ip Man,7.5,action,http://image.tmdb.org/t/p/w500/8knFfuqW289DJi2cpPl4RVTDkbo.jpg,14756_1.jpg,darkkhaki,"(188, 160, 106)"
421,28,44005,1.000453,1976-07-01,1976,The Great Texas Dynamite Chase,5.8,action,http://image.tmdb.org/t/p/w500/A6rQYs03EEQWdL5d68fM8PhEfJ9.jpg,44005_1.jpg,lightgrey,"(216, 210, 195)"
422,28,290363,1.000143,1993-09-04,1993,Monstry,0.0,action,http://image.tmdb.org/t/p/w500/hJ0wfGeGXKcAhZtq6PLvrkn4A9W.jpg,290363_1.jpg,peru,"(220, 146, 65)"
423,28,135048,1.00644,2014-10-10,2014,Santiago Violenta,0.0,action,http://image.tmdb.org/t/p/w500/aMbucEDrL47pqtOmMRnM0rXpmXJ.jpg,135048_1.jpg,darkslategray,"(60, 40, 42)"
424,28,97743,1.000178,1999-01-21,1999,Beyond the Prairie: The True Story of Laura Ingalls Wilder,0.0,action,http://image.tmdb.org/t/p/w500/5RzwF6j3xToWsfBMt5dOBwzuHik.jpg,97743_1.jpg,darkgray,"(190, 174, 162)"
425,28,97125,1.000324,1998-10-03,1998,Deadly Ransom,6.0,action,http://image.tmdb.org/t/p/w500/qiEo4hKST0rjbRUEF7jP0gdJRtz.jpg,97125_1.jpg,rosybrown,"(192, 146, 124)"
426,28,16209,1.079933,2001-06-10,2001,Jesus Christ Vampire Hunter,4.1,action,http://image.tmdb.org/t/p/w500/lqosLv4P0OdJ2N5yAgtWFC1SSwi.jpg,16209_1.jpg,black,"(21, 21, 22)"
427,28,26261,1.260069,1994-04-15,1994,Cops & Robbersons,5.0,action,http://image.tmdb.org/t/p/w500/bDULBC4R2XFpL9UJLB5fdXSoQgx.jpg,26261_1.jpg,antiquewhite,"(245, 235, 221)"
428,28,258750,1.564575,2014-02-28,2014,Gun Woman,4.8,action,http://image.tmdb.org/t/p/w500/5JAs44nkjJYIj5g2glhSdjt57aL.jpg,258750_1.jpg,black,"(38, 29, 26)"
429,28,10839,1.455651,1977-01-29,1977,Cross of Iron,6.5,action,http://image.tmdb.org/t/p/w500/9KGjHLdyLSBHxRoAk0uUPtE7VtU.jpg,10839_1.jpg,black,"(52, 32, 30)"
430,28,52452,1.157881,2006-09-19,2006,Johnny Was,4.0,action,http://image.tmdb.org/t/p/w500/kWsezMisuWWW1BDowsoAoje4oEO.jpg,52452_1.jpg,silver,"(219, 193, 182)"
431,28,30664,1.005654,2004-07-01,2004,Quiet Kill,4.5,action,http://image.tmdb.org/t/p/w500/7jnAGmFhTTPP6Ig47GAjaYrr0Zj.jpg,30664_1.jpg,tan,"(211, 187, 165)"
432,28,437710,1.0,1987-11-23,1987,Doctor Who: Dragonfire,0.0,action,http://image.tmdb.org/t/p/w500/hufhlWh9xP0YCPw1Qxz89XtHSnl.jpg,437710_1.jpg,midnightblue,"(27, 34, 64)"
433,28,44730,1.286513,2006-03-04,2006,One Piece: Giant Mecha Soldier of Karakuri Castle,7.1,action,http://image.tmdb.org/t/p/w500/glxGzmEz2myWiBXxEW8zJDIwjmM.jpg,44730_1.jpg,burlywood,"(229, 185, 142)"
434,28,111071,1.0028629999999998,2012-01-20,2012,Polish Roulette,4.0,action,http://image.tmdb.org/t/p/w500/cGGPxRiV5hATY35c3WkCMipy5RK.jpg,111071_1.jpg,brown,"(158, 56, 59)"
435,28,408450,1.003036,2014-02-27,2014,The Beggar Hero,0.0,action,http://image.tmdb.org/t/p/w500/pcNBH0aLRjc8GamkYDd3zJigPzu.jpg,408450_1.jpg,wheat,"(227, 204, 188)"
436,28,354941,1.000831,2006-12-05,2006,The Terminator: Hunters and Killers,0.0,action,http://image.tmdb.org/t/p/w500/apHUWYOk5D5Fx4RD7jHKDYWKLaN.jpg,354941_1.jpg,darkslategray,"(67, 89, 78)"
437,28,84819,1.00108,2011-07-29,2011,The Killer Who Never Kills,6.5,action,http://image.tmdb.org/t/p/w500/dA8yemmBfO7rTESnQ1UkJeNCTkq.jpg,84819_1.jpg,gold,"(229, 224, 30)"
438,28,52935,1.004817,2010-01-01,2010,The Wedding,0.0,action,http://image.tmdb.org/t/p/w500/3SytUtT5EklcRRICo5aLWiye4Vp.jpg,52935_1.jpg,lightgrey,"(213, 199, 199)"
439,28,382751,1.12387,2016-02-13,2016,Junction 48,6.0,action,http://image.tmdb.org/t/p/w500/dgFgIBBWklvezbs0wVo1zzFpv7D.jpg,382751_1.jpg,darkkhaki,"(194, 156, 117)"
440,28,261876,1.001347,2012-12-08,2012,Nothing Without You,0.0,action,http://image.tmdb.org/t/p/w500/jxmULfzbjAbjo3WAZ9KRBiCk7yS.jpg,261876_1.jpg,darkslategray,"(61, 43, 29)"
441,28,10222,1.623024,1989-04-20,1989,Kickboxer,6.2,action,http://image.tmdb.org/t/p/w500/8kNEhA31mXwUOuFuBGaN0T5oQwU.jpg,10222_1.jpg,black,"(43, 20, 17)"
442,28,299694,1.000218,1971-09-27,1971,The Proud Rider,0.0,action,http://image.tmdb.org/t/p/w500/4lbzS9s7VvfqCvuGhKNwlfWBQu7.jpg,299694_1.jpg,chocolate,"(219, 84, 44)"
443,28,8456,2.538508,2008-03-04,2008,Never Back Down,6.4,action,http://image.tmdb.org/t/p/w500/jDmbgWflATykq0Inph2gZfFtKTC.jpg,8456_1.jpg,sandybrown,"(223, 154, 89)"
444,28,18707,1.525815,1985-08-15,1985,"Twinkle, Twinkle, Lucky Stars",6.3,action,http://image.tmdb.org/t/p/w500/iuiVBTFwIcyb5PtKQCxfxL7RMrp.jpg,18707_1.jpg,lightgrey,"(203, 205, 216)"
445,28,62142,1.006671,2009-09-05,2009,Sugar Boxx,3.3,action,http://image.tmdb.org/t/p/w500/qKhEwr2IMO06VxtHnU2X4aGueeY.jpg,62142_1.jpg,peru,"(201, 130, 62)"
446,28,69351,1.234846,2005-10-18,2005,Blood of Beasts,3.5,action,http://image.tmdb.org/t/p/w500/9GJBvP8PTG6VFXsxRxuTcuvlYjg.jpg,69351_1.jpg,black,"(42, 34, 19)"
447,28,260017,1.000824,2009-02-12,2009,Siddham,0.0,action,http://image.tmdb.org/t/p/w500/5XOgQC5qSLVD1eaJWsW0Ix9wNfF.jpg,260017_1.jpg,darkslategray,"(50, 46, 44)"
448,28,28574,1.286729,1982-11-10,1982,Caged Women,4.2,action,http://image.tmdb.org/t/p/w500/v9pqu8DUbRMFPSSb4m0Tztg70m9.jpg,28574_1.jpg,black,"(16, 21, 26)"
449,28,188198,1.005013,2011-12-10,2011,Kamen Rider x Kamen Rider Fourze & OOO Movie Taisen Mega Max,4.3,action,http://image.tmdb.org/t/p/w500/eRLUWTwWGoPLuAQ4mnmRmbKZkD8.jpg,188198_1.jpg,darkslategray,"(35, 49, 47)"
450,28,164337,1.032009,1977-01-01,1977,Apaches,7.0,action,http://image.tmdb.org/t/p/w500/ryDBMuAzAA5Ajvk94cKLZICWhoZ.jpg,164337_1.jpg,lightslategray,"(152, 131, 156)"
451,28,171002,1.017199,1983-02-01,1983,Fireback,7.3,action,http://image.tmdb.org/t/p/w500/8RJEbbrT3GyQr0aBpaRINzwgL8l.jpg,171002_1.jpg,sandybrown,"(234, 176, 105)"
452,28,31443,1.1150520000000002,2000-01-01,2000,The President's Man,3.6,action,http://image.tmdb.org/t/p/w500/9PbYRSPOvU1jTMj0aRgmPsB3TTG.jpg,31443_1.jpg,darksalmon,"(215, 156, 122)"
453,28,57509,1.007311,2012-12-31,2012,Changing the Game,3.0,action,http://image.tmdb.org/t/p/w500/an8YYkZ7WZi6TYiandQAwiQ0d5u.jpg,57509_1.jpg,darkkhaki,"(194, 167, 119)"
454,28,34856,1.1798110000000002,2000-12-21,2000,China Strike Force,6.0,action,http://image.tmdb.org/t/p/w500/ywTFeKMDAACVaTaDqjNpQvwh2rl.jpg,34856_1.jpg,black,"(25, 15, 14)"
455,28,54859,1.011682,1978-09-01,1978,Image of Bruce Lee,7.5,action,http://image.tmdb.org/t/p/w500/mjLWcPfTqcZwWkZuHZ1keqkaewu.jpg,54859_1.jpg,firebrick,"(210, 32, 17)"
456,28,280224,1.000018,1973-11-11,1973,Mai Ming,4.0,action,http://image.tmdb.org/t/p/w500/gXIMIfStam3eFEeSZDbflGo2KDa.jpg,280224_1.jpg,black,"(25, 15, 19)"
457,28,419208,1.017094,2016-09-08,2016,Aliff Dalam 7 Dimensi,0.0,action,http://image.tmdb.org/t/p/w500/2UaPdYwAyucRmZaA8e2jPqteVEI.jpg,419208_1.jpg,black,"(30, 24, 23)"
458,28,269623,1.190587,2011-05-13,2011,Game of Thrones: Complete History and Lore,7.3,action,http://image.tmdb.org/t/p/w500/8y1LSfnb8Dfd3XPIrxlpvZ4e8d.jpg,269623_1.jpg,black,"(54, 10, 16)"
459,28,215180,1.167178,2013-06-29,2013,One Piece Episode of Nami: Tears of a Navigator and the Bonds of Friends,7.0,action,http://image.tmdb.org/t/p/w500/jXcl0I0vcVcO7fHKUY1GJX1B3Ce.jpg,215180_1.jpg,silver,"(206, 190, 186)"
460,28,15644,1.273862,2004-09-03,2004,Paparazzi,5.9,action,http://image.tmdb.org/t/p/w500/jiMiZqO56mVfKK7amclP9aUrfuz.jpg,15644_1.jpg,black,"(7, 18, 20)"
461,28,84635,1.000002,1990-01-01,1990,Vampire Cop,2.8,action,http://image.tmdb.org/t/p/w500/o6Opq2w90cOL0OHiUgb9xr9Y5Ff.jpg,84635_1.jpg,rosybrown,"(176, 154, 141)"
462,28,60713,1.00036,1996-04-21,1996,Captains Courageous,3.0,action,http://image.tmdb.org/t/p/w500/fw6Mp0L6vEPZCg3qbh5eoqxwJQP.jpg,60713_1.jpg,darkslategray,"(61, 38, 23)"
463,28,127475,1.04989,1972-06-21,1972,The Revengers,6.3,action,http://image.tmdb.org/t/p/w500/ka6FT42dEClEz2GY8dRbNhRMiE2.jpg,127475_1.jpg,black,"(57, 32, 19)"
464,28,16000,1.577788,2008-02-11,2008,Ben 10: Race Against Time,2.9,action,http://image.tmdb.org/t/p/w500/uelNLqc4fjdwhN1nuRWt4jVOlML.jpg,16000_1.jpg,darkslategray,"(41, 53, 30)"
465,28,361159,1.3270540000000002,2015-10-08,2015,Navy Seals vs. Zombies,3.5,action,http://image.tmdb.org/t/p/w500/32HZboM1X6dwwMGBlzHscnvT6k0.jpg,361159_1.jpg,lightgrey,"(200, 212, 208)"
466,28,131485,1.006255,1991-09-29,1991,Mission of the Shark: The Saga of the U.S.S. Indianapolis,5.6,action,http://image.tmdb.org/t/p/w500/jfViQEXBiVZXkXydS2Qqlw5UvLx.jpg,131485_1.jpg,midnightblue,"(16, 35, 66)"
467,28,4474,2.420045,2006-06-20,2006,My Super Ex-Girlfriend,4.9,action,http://image.tmdb.org/t/p/w500/aP7lAuOywcuUVk9kVMdj2FNDQy7.jpg,4474_1.jpg,black,"(13, 31, 48)"
468,28,237439,1.00256,2013-10-23,2013,SPEC: Zero,7.0,action,http://image.tmdb.org/t/p/w500/iTSlu5ynDV8ESfhBYLDMm2VcUs1.jpg,237439_1.jpg,black,"(46, 40, 8)"
469,28,294645,1.000002,1974-09-05,1974,De sangre chicana,0.0,action,http://image.tmdb.org/t/p/w500/c9Elrc6t9w9iSryegHm29nbYv0F.jpg,294645_1.jpg,tan,"(204, 162, 136)"
470,28,184173,1.000003,1979-10-24,1979,The Challenger,6.5,action,http://image.tmdb.org/t/p/w500/dFiW1NyzDxJh0rnxW1F7TERraDB.jpg,184173_1.jpg,black,"(22, 24, 22)"
471,28,211117,1.000277,1994-01-01,1994,Rockwell: A Legend of the Wild West,0.0,action,http://image.tmdb.org/t/p/w500/kzByYYrQ0uyq9DZW0jA4jhj65w5.jpg,211117_1.jpg,sienna,"(146, 92, 49)"
472,28,418408,1.000896,2008-02-02,2008,The Adventures of Ace X and Kid Velvet,0.0,action,http://image.tmdb.org/t/p/w500/wULYU2G9k6sh8jyVuNG639wWlzJ.jpg,418408_1.jpg,black,"(54, 13, 19)"
473,28,74024,1.094255,2009-05-12,2009,Prey,2.8,action,http://image.tmdb.org/t/p/w500/x1vKvTX6cRwQgLX98YMUNsipJQB.jpg,74024_1.jpg,tan,"(193, 169, 131)"
474,28,63838,1.048701,2006-10-12,2006,Mechenosets,4.9,action,http://image.tmdb.org/t/p/w500/be78nAT5VLN2ETLeqAhBkjVScn5.jpg,63838_1.jpg,black,"(16, 18, 19)"
475,28,70940,1.000059,1993-01-01,1993,Extralarge: Lord of the Sun,0.0,action,http://image.tmdb.org/t/p/w500/eytlJrEaA60GCzEelUBm2FLMlKi.jpg,70940_1.jpg,darkslategray,"(61, 46, 53)"
476,28,253546,1.000143,1998-10-23,1998,Hero Hindustani,0.0,action,http://image.tmdb.org/t/p/w500/r9eBJVwzpnNxZirkNbhW12LXHNI.jpg,253546_1.jpg,peru,"(191, 111, 62)"
477,28,24508,1.069824,1958-06-11,1958,The Lineup,6.8,action,http://image.tmdb.org/t/p/w500/r2sqtzhoWliriELNYfJJSw7hX7p.jpg,24508_1.jpg,black,"(41, 31, 31)"
478,28,298045,1.00341,2014-10-17,2014,Luna de Cigarras,5.5,action,http://image.tmdb.org/t/p/w500/48DMHaht4XVnrreRymrc9xA0EGU.jpg,298045_1.jpg,indianred,"(231, 96, 85)"
479,18,298045,1.005899,2014-10-17,2014,Luna de Cigarras,5.5,drama,http://image.tmdb.org/t/p/w500/48DMHaht4XVnrreRymrc9xA0EGU.jpg,298045_1.jpg,indianred,"(231, 96, 85)"
480,28,46575,1.001462,2007-07-17,2007,Race,10.0,action,http://image.tmdb.org/t/p/w500/3BdS873Kk6BvtB0dmlrqw2xeKO2.jpg,46575_1.jpg,lightgrey,"(215, 210, 183)"
481,28,447552,1.000191,1996-07-25,1996,Birdy the Mighty,0.0,action,http://image.tmdb.org/t/p/w500/nNieISLTqWbOq4iuE3pP2SGyNZs.jpg,447552_1.jpg,silver,"(185, 184, 190)"
482,28,206697,1.000003,1977-07-11,1977,The Greatest Plot,0.0,action,http://image.tmdb.org/t/p/w500/bjvwxaRDtbU2qnQgxeMf5Fu4NZy.jpg,206697_1.jpg,silver,"(197, 184, 169)"
483,28,106943,1.000002,1987-10-09,1987,Zuma II: Hell Serpent,0.0,action,http://image.tmdb.org/t/p/w500/6zMoZpESfraTxvqYeb14hLFbZIC.jpg,106943_1.jpg,darkkhaki,"(187, 177, 118)"
484,28,78163,1.000003,1981-07-11,1981,School in the Crosshairs,4.0,action,http://image.tmdb.org/t/p/w500/vcYoX2ppwY4oxh9h7Dg0zFVfjgn.jpg,78163_1.jpg,black,"(36, 19, 31)"
485,28,30667,1.1425,1991-11-19,1991,Future Kick,5.5,action,http://image.tmdb.org/t/p/w500/sABiDhYpErZb9pQN1pTUOTX7Kxl.jpg,30667_1.jpg,peru,"(211, 128, 64)"
486,28,13197,1.108073,2006-02-19,2006,10th & Wolf,6.2,action,http://image.tmdb.org/t/p/w500/yem0xSOfaxnMURSmcd6eADkDzff.jpg,13197_1.jpg,black,"(16, 16, 33)"
487,28,311801,1.001143,2012-04-01,2012,Into the Wake,0.0,action,http://image.tmdb.org/t/p/w500/bf2oXglrv6wQRM0N8UFUECHcDKx.jpg,311801_1.jpg,lightslategray,"(112, 124, 181)"
488,28,378889,1.094302,2003-10-01,2003,The New Option: The Final Showdown,0.0,action,http://image.tmdb.org/t/p/w500/MXQucGG2kGPnSsXvmuAGY9oPzn.jpg,378889_1.jpg,darkslategray,"(54, 56, 82)"
489,28,9804,2.104745,1995-07-28,1995,Waterworld,5.9,action,http://image.tmdb.org/t/p/w500/yordVJcPLh3VNRL7bXzFIBEhXRr.jpg,9804_1.jpg,darkslateblue,"(33, 73, 121)"
490,28,11676,1.971337,1997-07-18,1997,Nothing to Lose,6.2,action,http://image.tmdb.org/t/p/w500/aKFkQSHb2TxMAvfo4cUyfVp74S4.jpg,11676_1.jpg,silver,"(182, 182, 181)"
491,28,19258,1.130739,1983-07-01,1983,Stroker Ace,4.8,action,http://image.tmdb.org/t/p/w500/k6ZIa1QyD4p8AShjB2yBEsinlmX.jpg,19258_1.jpg,lightgrey,"(220, 210, 208)"
492,28,105989,1.00131,2007-05-01,2007,Zombies: The Beginning,6.0,action,http://image.tmdb.org/t/p/w500/m5CSnXIRtRAjI6qYtvdDSmzY8Dm.jpg,105989_1.jpg,peru,"(196, 123, 59)"
493,28,410154,1.010474,2016-08-02,2016,Red Sonja: Queen of Plagues,4.0,action,http://image.tmdb.org/t/p/w500/qRtNjGImZEDu2TeMB6BafWyuiHD.jpg,410154_1.jpg,sienna,"(141, 75, 76)"
494,28,445252,1.037971,2016-10-04,2016,EP/Executive Protection,1.0,action,http://image.tmdb.org/t/p/w500/phVBveqHKB6PgsB5UInXMwQNbfr.jpg,445252_1.jpg,lightgrey,"(212, 208, 194)"
495,28,67341,1.000451,2006-01-01,2006,Love Undercover 3,0.0,action,http://image.tmdb.org/t/p/w500/ceCaDw6LULylzuBfzwANGf1qVMk.jpg,67341_1.jpg,silver,"(213, 189, 192)"
496,28,42842,1.033755,1997-07-18,1997,Full Alert,6.6,action,http://image.tmdb.org/t/p/w500/ryJpw8GNRjQfl63iTSRP5NGxx8b.jpg,42842_1.jpg,silver,"(198, 179, 173)"
497,28,69007,1.092757,1983-09-30,1983,The Honorary Consul,6.0,action,http://image.tmdb.org/t/p/w500/h07Elf9pJE71F1wpRSafwhxZT8T.jpg,69007_1.jpg,gainsboro,"(213, 222, 219)"
498,28,384862,1.014467,2015-12-30,2015,Browncoats: Independence War,0.0,action,http://image.tmdb.org/t/p/w500/uYV1Tncy9OB9W28SFZTCKu1Y6cT.jpg,384862_1.jpg,black,"(19, 19, 22)"
499,28,134650,1.0022799999999998,2009-05-11,2009,Void,0.0,action,http://image.tmdb.org/t/p/w500/j6zubfS1iOy2yYYtstYdXCZAnJn.jpg,134650_1.jpg,black,"(8, 9, 13)"
500,28,205490,1.000205,1965-12-30,1965,Superseven chiama Cairo,5.0,action,http://image.tmdb.org/t/p/w500/371QAA5UAAf1BwH2Uf6x7P4uA8N.jpg,205490_1.jpg,black,"(26, 13, 19)"
501,28,66369,1.111899,1988-01-28,1988,Sathya,0.0,action,http://image.tmdb.org/t/p/w500/1od4L9ItmuA5WduMnFnchDyDCNZ.jpg,66369_1.jpg,silver,"(187, 176, 185)"
502,35,396477,1.000005,1970-08-24,1970,Magic Power,0.0,comedy,http://image.tmdb.org/t/p/w500/4B7JgQhgcA3kCXqpVnG2vf6EKY3.jpg,396477_1.jpg,darkslategray,"(37, 45, 56)"
503,35,13820,1.740575,1984-02-20,1984,Repo Man,6.8,comedy,http://image.tmdb.org/t/p/w500/9l48hWNQ5vH5dwzIVmXxb0D6bjc.jpg,13820_1.jpg,black,"(10, 19, 11)"
504,35,73887,1.000009,1982-01-01,1982,Kočičí hra,0.0,comedy,http://image.tmdb.org/t/p/w500/lht85RawUQQg0L62JZta3OZrwJr.jpg,73887_1.jpg,black,"(29, 29, 28)"
505,35,45533,1.098902,1998-03-27,1998,Pyaar Kiya To Darna Kya,6.4,comedy,http://image.tmdb.org/t/p/w500/ip4pDgusFvTQk0P04olyiKkHMGi.jpg,45533_1.jpg,gainsboro,"(232, 221, 213)"
506,35,413712,1.048152,2016-05-16,2016,Donkey Xote,0.0,comedy,http://image.tmdb.org/t/p/w500/rt3HMyBq8hBAHGj1iiTHBvMxLQR.jpg,413712_1.jpg,peru,"(196, 141, 77)"
507,35,86607,1.033031,2009-07-03,2009,Oye!,3.8,comedy,http://image.tmdb.org/t/p/w500/2Ke8vhxcZTsxFE0wXltX5G9n2wu.jpg,86607_1.jpg,gainsboro,"(225, 231, 208)"
508,35,16643,1.6955080000000002,2002-04-26,2002,Life or Something Like It,5.7,comedy,http://image.tmdb.org/t/p/w500/nbvTCAXHvj79xSCsfG2s1CzUjel.jpg,16643_1.jpg,antiquewhite,"(239, 227, 216)"
509,35,392881,1.000452,2007-01-01,2007,Brotherhood 2.0,0.0,comedy,http://image.tmdb.org/t/p/w500/HhojMnDihuXGqlwDNz2RSuC5sw.jpg,392881_1.jpg,darkslategray,"(54, 45, 41)"
510,35,386524,1.000502,2007-02-10,2007,I Hate Vacations,0.0,comedy,http://image.tmdb.org/t/p/w500/pffpCAhj0kAueb4cBOg2iS3DAzh.jpg,386524_1.jpg,grey,"(151, 143, 137)"
511,35,156711,1.421269,2013-08-15,2013,Austenland,6.5,comedy,http://image.tmdb.org/t/p/w500/oyJBZ5DoOx5MVXUEe3YHJcs2FmQ.jpg,156711_1.jpg,darkslategray,"(37, 51, 30)"
512,35,309451,1.0,1981-10-30,1981,Oridathoru Phayalvaan,4.3,comedy,http://image.tmdb.org/t/p/w500/lvTcI29pkXpj3EqFXpLH7q4U8UG.jpg,309451_1.jpg,darkslategray,"(49, 42, 40)"
513,35,248424,1.018999,2013-12-20,2013,"Papita, Maní, Tostón",8.3,comedy,http://image.tmdb.org/t/p/w500/nCTVKeNx9wtdlbLeGMxZINlgHN5.jpg,248424_1.jpg,darkolivegreen,"(80, 94, 64)"
514,35,87867,1.012516,2001-06-27,2001,Terror Tract,5.7,comedy,http://image.tmdb.org/t/p/w500/rPgd8P13gaK9PvAwVIGHYZh02Iw.jpg,87867_1.jpg,darkslategray,"(46, 32, 36)"
515,35,362877,1.000453,2004-01-01,2004,Neuro,6.0,comedy,http://image.tmdb.org/t/p/w500/jEsWYFuklMjILpKZfWWnjTzHLvz.jpg,362877_1.jpg,darkcyan,"(7, 98, 190)"
